sep = ,
country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Czechia,CZE,Europe,10701777,cases,34410,2021-43,522.8290591366275,1768260,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,53547,2021-44,821.891541937381,1821807,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,77037,2021-45,1220.2085691002533,1898844,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,107482,2021-46,1724.1902910142867,2006326,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,128632,2021-47,2206.3064853621972,2134958,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,114425,2021-48,2271.183561384245,2249383,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,91210,2021-49,1921.5033166921717,2340593,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,68426,2021-50,1491.6775036519637,2409019,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,40656,2021-51,1019.2886657982127,2449675,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,35882,2021-52,715.1896362632112,2485557,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,50784,2022-01,809.8281248058149,2536341,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,81272,2022-02,1233.9632941333014,2617613,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,182474,2022-03,2464.50659549344,2800087,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,290974,2022-04,4424.012946634937,3091061,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,269345,2022-05,5235.756641163425,3360406,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,187514,2022-06,4269.001306979206,3547920,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,125913,2022-07,2928.737909601368,3673833,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,79273,2022-08,1917.30775178739,3753106,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,64607,2022-09,1344.4496180400695,3817713,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,64065,2022-10,1202.3423773453699,3881778,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,64197,2022-11,1198.5112379000236,3945975,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,59330,2022-12,1154.2662494275482,4005305,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,49852,2022-13,1020.2230900531753,4055157,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,37413,2022-14,815.4253260930404,4092570,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,22277,2022-15,557.7578377871264,4114847,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,16351,2022-16,360.94940120692104,4131198,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,11913,2022-17,264.1056714226058,4143111,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,7681,2022-18,183.0910885173556,4150792,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,4153,2022-19,110.57976633226426,4154945,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,2676,2022-20,63.81183237139028,4157621,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,1855,2022-21,42.33876299235165,4159476,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,1709,2022-22,33.30288044686411,4161185,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,2312,2022-23,37.57319929204281,4163497,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,2959,2022-24,49.25350247907427,4166456,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,4695,2022-25,71.52083247483105,4171151,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,8296,2022-26,121.39105496218058,4179447,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,8092,2022-27,153.1334469032573,4187539,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,14710,2022-28,213.0674186165531,4202249,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,21532,2022-29,338.6540384835154,4223781,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,22681,2022-30,413.13699584657763,4246462,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,20479,2022-31,403.29750844182234,4266941,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,17807,2022-32,357.75367025494927,4284748,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,18193,2022-33,336.3927317865061,4302941,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,15449,2022-34,314.35900785448996,4318390,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,15997,2022-35,293.8390512155131,4334387,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,18736,2022-36,324.553576476131,4353123,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,22184,2022-37,382.3664051306619,4375307,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,24283,2022-38,434.19891855343275,4399590,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,26272,2022-39,472.39818209630045,4425862,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,26098,2022-40,489.35798232387015,4451960,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,19787,2022-41,428.76056938955094,4471747,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,14339,2022-42,318.88162124850857,4486086,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,8073,2022-43,209.4231640221993,4494159,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,7132,2022-44,142.0792079670507,4501291,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,5194,2022-45,115.17713366667984,4506485,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,4138,2022-46,87.20047147310208,4510623,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,4854,2022-47,84.02342900622952,4515477,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,5638,2022-48,98.03979283066728,4521115,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,6144,2022-49,110.09386571968375,4527259,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,5526,2022-50,109.04731055412573,4532785,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,4472,2022-51,93.42373701115244,4537257,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,2692,2022-52,66.94215362551472,4539949,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,2865,2023-01,51.925955848267066,4542814,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,1930,2023-02,44.80564302545269,4544744,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,1828,2023-03,35.11566350149139,4546572,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,1967,2023-04,35.46140047582752,4548539,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,2707,2023-05,43.674989676948044,4551246,TESSy COVID-19,
Czechia,CZE,Europe,10701777,cases,3870,2023-06,61.45708324888474,4555116,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-01,NA,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-02,0,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-03,0,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-04,0,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-05,0,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-06,0,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-07,0,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-08,0,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-09,0,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-10,0,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,0,2020-11,0,0,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1,2020-12,0.0934424254962517,1,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,22,2020-13,2.1491757864137893,23,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,51,2020-14,6.821297061226374,74,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,72,2020-15,11.493418336038959,146,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,43,2020-16,10.745878932068946,189,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,35,2020-17,7.288509188707632,224,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,30,2020-18,6.07375765725636,254,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,26,2020-19,5.232775827790095,280,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,17,2020-20,4.018024296338823,297,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,17,2020-21,3.1770424668725576,314,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,4,2020-22,1.9622909354212856,318,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,8,2020-23,1.1213091059550204,326,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,5,2020-24,1.214751531451272,331,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,8,2020-25,1.214751531451272,339,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,7,2020-26,1.4016363824437754,346,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,6,2020-27,1.214751531451272,352,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,3,2020-28,0.8409818294662653,355,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,6,2020-29,0.8409818294662653,361,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,11,2020-30,1.5885212334362788,372,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,14,2020-31,2.3360606374062924,386,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,7,2020-32,1.9622909354212856,393,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,9,2020-33,1.4950788079400272,402,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,16,2020-34,2.3360606374062924,418,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,8,2020-35,2.242618211910041,426,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,17,2020-36,2.3360606374062924,443,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,29,2020-37,4.2983515728275785,472,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,56,2020-38,7.942606167181395,528,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,99,2020-39,14.483575951919013,627,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,146,2020-40,22.893394246581664,773,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,301,2020-41,41.768764196824506,1074,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,496,2020-42,74.4736131205126,1570,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,899,2020-43,130.3521835672711,2469,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1359,2020-44,210.99299677053634,3828,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1534,2020-45,270.32893696065616,5362,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1277,2020-46,262.66665806996355,6639,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,976,2020-47,210.52578464305506,7615,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,868,2020-48,172.30783261508813,8483,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,756,2020-49,151.75049900591276,9239,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,697,2020-50,135.77184424605372,9936,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,767,2020-51,136.7997109265125,10703,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,771,2020-52,143.7144504132351,11474,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,987,2020-53,164.2717840224105,12461,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1230,2021-01,207.16185732519,13691,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1164,2021-02,223.70116663802656,14855,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1041,2021-03,206.040548219235,15896,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,976,2021-04,188.47337222593967,16872,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,920,2021-05,177.1668387408932,17792,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,946,2021-06,174.36356597600567,18738,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1091,2021-07,190.34222073586471,19829,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1206,2021-08,214.63725136489015,21035,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1415,2021-09,244.9125972256757,22450,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1545,2021-10,276.589579468905,23995,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1421,2021-11,277.1502340218825,25416,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1202,2021-12,245.0994820766682,26618,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,1033,2021-13,208.84382098412254,27651,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,791,2021-14,170.4389841051631,28442,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,569,2021-15,127.08169867490231,29011,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,420,2021-16,92.41455881579293,29431,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,334,2021-17,70.45558882417377,29765,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,256,2021-18,55.1310310427885,30021,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,167,2021-19,39.52614598491447,30188,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,106,2021-20,25.509782160476714,30294,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,57,2021-21,15.231115355889028,30351,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,37,2021-22,8.78358799664766,30388,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,27,2021-23,5.980315231760109,30415,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,13,2021-24,3.737697019850068,30428,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,11,2021-25,2.242618211910041,30439,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,7,2021-26,1.6819636589325306,30446,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,3,2021-27,0.934424254962517,30449,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,3,2021-28,0.5606545529775102,30452,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,3,2021-29,0.5606545529775102,30455,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,4,2021-30,0.6540969784737619,30459,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,4,2021-31,0.7475394039700136,30463,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,5,2021-32,0.8409818294662653,30468,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,9,2021-33,1.3081939569475238,30477,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,8,2021-34,1.5885212334362788,30485,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,2,2021-35,0.934424254962517,30487,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,6,2021-36,0.7475394039700136,30493,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,15,2021-37,1.9622909354212856,30508,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,13,2021-38,2.6163879138950477,30521,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,15,2021-39,2.6163879138950477,30536,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,26,2021-40,3.8311394453463197,30562,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,53,2021-41,7.381951614203884,30615,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,87,2021-42,13.081939569475237,30702,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,164,2021-43,23.454048799559175,30866,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,305,2021-44,43.82449755774205,31171,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,461,2021-45,71.5768979301288,31632,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,687,2021-46,107.27190446969695,32319,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,766,2021-47,135.77184424605372,33085,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,834,2021-48,149.50788079400272,33919,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,811,2021-49,153.71278994133405,34730,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,717,2021-50,142.7800261582726,35447,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,539,2021-51,117.36368642329214,35986,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,410,2021-52,88.67686179594286,36396,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,332,2022-01,69.33427971821875,36728,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,245,2022-02,53.91627951133723,36973,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,164,2022-03,38.217952027966945,37137,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,168,2022-04,31.022885264755562,37305,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,306,2022-05,44.2917096852233,37611,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,398,2022-06,65.78346754936119,38009,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,371,2022-07,71.85722520661756,38380,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,355,2022-08,67.83920091027873,38735,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,289,2022-09,60.176922019586094,39024,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,208,2022-10,46.440885471637095,39232,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,189,2022-11,37.096642922011924,39421,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,191,2022-12,35.50812168857564,39612,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,153,2022-13,32.144194370710586,39765,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,167,2022-14,29.901576158800545,39932,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,86,2022-15,23.64093365055168,40018,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,91,2022-16,16.53930931283655,40109,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,78,2022-17,15.791769908866536,40187,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,53,2022-18,12.240957740008973,40240,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,23,2022-19,7.101624337715129,40263,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,12,2022-20,3.2704848923688092,40275,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,12,2022-21,2.242618211910041,40287,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,6,2022-22,1.6819636589325306,40293,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,8,2022-23,1.3081939569475238,40301,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,5,2022-24,1.214751531451272,40306,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,2,2022-25,0.6540969784737619,40308,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,14,2022-26,1.4950788079400272,40322,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,17,2022-27,2.8967151903838024,40339,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,25,2022-28,3.9245818708425713,40364,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,46,2022-29,6.6344122102338705,40410,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,104,2022-30,14.016363824437754,40514,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,89,2022-31,18.034388120776576,40603,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,82,2022-32,15.97865475985904,40685,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,91,2022-33,16.165539610851543,40776,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,51,2022-34,13.268824420467741,40827,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,46,2022-35,9.063915273136415,40873,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,55,2022-36,9.437684975121421,40928,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,57,2022-37,10.46555165558019,40985,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,68,2022-38,11.680303187031463,41053,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,99,2022-39,15.604885057874034,41152,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,129,2022-40,21.304873013145386,41281,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,137,2022-41,24.85568518200295,41418,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,94,2022-42,21.58520028963414,41512,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,74,2022-43,15.698327483370285,41586,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,67,2022-44,13.17538199497149,41653,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,56,2022-45,11.493418336038959,41709,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,35,2022-46,8.503260720158904,41744,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,44,2022-47,7.381951614203884,41788,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,41,2022-48,7.942606167181395,41829,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,53,2022-49,8.78358799664766,41882,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,59,2022-50,10.46555165558019,41941,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,65,2022-51,11.58686076153521,42006,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,71,2022-52,12.70816986749023,42077,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,57,2023-01,11.960630463520218,42134,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,39,2023-02,8.970472847640163,42173,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,30,2023-03,6.447527359241367,42203,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,15,2023-04,4.2049091473313265,42218,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,20,2023-05,3.2704848923688092,42238,TESSy COVID-19,
Czechia,CZE,Europe,10701777,deaths,23,2023-06,4.018024296338823,42261,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,10,2020-01,NA,10,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,12,2020-02,0.37670942604038155,22,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8,2020-03,0.34246311458216505,30,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,15,2020-04,0.39383258176948976,45,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,13,2020-05,0.479448360415031,58,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,12,2020-06,0.4280788932277063,70,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,14,2020-07,0.44520204895681453,84,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,11,2020-08,0.4280788932277063,95,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,21,2020-09,0.547940983331464,116,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,79,2020-10,1.7123155729108253,195,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,811,2020-11,15.239608598906344,1006,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,477,2020-12,22.054624579091428,1483,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1026,2020-13,25.736103060849704,2509,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2052,2020-14,52.7050733341952,4561,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1590,2020-15,62.36253316541225,6151,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1121,2020-16,46.42087518161247,7272,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1235,2020-17,40.34215489777904,8507,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,960,2020-18,37.58532682539261,9467,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,656,2020-19,27.671019658238937,10123,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,438,2020-20,18.732732367644427,10561,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,383,2020-21,14.058110853597874,10944,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,297,2020-22,11.64374589579361,11241,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,250,2020-23,9.366366183822214,11491,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,273,2020-24,8.955410446323615,11764,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,327,2020-25,10.27389343746495,12091,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,198,2020-26,8.989656757781832,12289,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,127,2020-27,5.5650256119601815,12416,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,170,2020-28,5.085577251545151,12586,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,269,2020-29,7.517065365078523,12855,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,246,2020-30,8.818425200490749,13101,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,490,2020-31,12.602642616623672,13591,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,896,2020-32,23.732693840544037,14487,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,902,2020-33,30.787434000936635,15389,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,634,2020-34,26.301167199910275,16023,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,592,2020-35,20.992988923886717,16615,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,1303,2020-36,32.44838010666014,17918,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2223,2020-37,60.3762471008357,20141,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3200,2020-38,92.85887351895406,23341,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3626,2020-39,116.88266100689293,26967,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2818,2020-40,110.34161551837357,29785,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,2684,2020-41,94.2116028215536,32469,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,3191,2020-42,100.59853990851097,35660,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,5839,2020-43,154.62209623384751,41499,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7546,2020-44,229.19343943411394,49045,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7398,2020-45,255.8884392157937,56443,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,7507,2020-46,255.2206361423585,63950,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8423,2020-47,272.7718707646944,72373,TESSy COVID-19,
Denmark,DNK,Europe,5840045,cases,8745,2020-48,293.9703375573305,81118,TESSy COVID-19,
